date,ticker,price
2017-08-15,MO,65.3
2017-08-15,AMGN,170.04
2017-08-15,HON,137.42
2017-08-15,MDT,84.59
2017-08-15,BMY,57.87
2017-08-15,QCOM,53.87
2017-08-15,TXN,81.95
2017-08-15,ABT,48.82
2017-08-15,UNP,104.85
2017-08-15,GILD,73.12
2017-08-15,ACN,129.38
2017-08-15,UTX,115.96
2017-08-15,SLB,63.44
2017-08-15,GS,227.59
2017-08-15,PCLN,1860.84
2017-08-15,PYPL,59.69
2017-08-15,USB,52.98
2017-08-15,SBUX,53.15
2017-08-15,CAT,113.65
2017-08-15,LLY,81.71
2017-08-15,LMT,306.2
2017-08-15,UPS,114.18
2017-08-15,CELG,131.37
2017-08-15,COST,156.88
2017-08-15,NEE,149.05
2017-08-15,NKE,58.56
2017-08-15,CVS,79.11
2017-08-15,AXP,86.79
2017-08-15,MS,46.43
2017-08-15,TWX,101.7
2017-08-15,CHTR,397.73
2017-08-15,LOW,74.3
2017-08-15,BIIB,287.92
2017-08-15,CL,71.8
2017-08-15,MDLZ,43.86
2017-08-15,DUK,86.89
2017-08-15,COP,44.5
2017-08-15,WBA,81.13
2017-08-15,BLK,428.25
2017-08-15,AGN,231.14
2017-08-15,DHR,80.56
2017-08-15,GM,35.54
2017-08-15,GD,199.49
2017-08-15,AIG,63.03
2017-08-15,MET,47.78
2017-08-15,FDX,209.07
2017-08-15,BK,53.15
2017-08-15,RTN,178.22
2017-08-15,SO,48.96
2017-08-15,MON,117.02
2017-08-15,OXY,60.62
2017-08-15,SPG,157.49
2017-08-15,KHC,86.74
2017-08-15,F,10.84
2017-08-15,COF,84.15
2017-08-15,EXC,37.84
2017-08-15,EMR,59.41
2017-08-15,HAL,39.55
2017-08-15,ALL,94.38
2017-08-15,KMI,18.85
2017-08-15,TGT,54.35
2017-08-15,FOXA,27.85
2017-08-15,FOX,27.44
2017-08-16,AAPL,160.95
2017-08-16,MSFT,73.65
2017-08-16,AMZN,978.18
2017-08-16,FB,170.0
2017-08-16,JNJ,134.17
2017-08-16,BRK_B,178.54
2017-08-16,XOM,77.47
2017-08-16,JPM,92.09
2017-08-16,GOOGL,944.27
2017-08-16,GOOG,926.96
2017-08-16,BAC,24.19
2017-08-16,WFC,52.69
2017-08-16,PG,92.44
2017-08-16,CVX,106.84
2017-08-16,INTC,35.82
2017-08-16,PFE,33.36
2017-08-16,T,38.23
2017-08-16,V,103.32
2017-08-16,UNH,193.77
2017-08-16,HD,152.25
2017-08-16,C,67.71
2017-08-16,KO,46.2
2017-08-16,VZ,48.41
2017-08-16,CMCSA,41.24
2017-08-16,CSCO,32.34
2017-08-16,PEP,119.1
2017-08-16,PM,117.73
2017-08-16,DIS,102.2
2017-08-16,GE,25.1
2017-08-16,ABBV,70.42
2017-08-16,MRK,62.7
2017-08-16,ORCL,49.25
2017-08-16,BA,237.59
2017-08-16,MA,132.37
2017-08-16,MMM,207.92
2017-08-16,MCD,158.9
2017-08-16,WMT,80.98
2017-08-16,IBM,142.5
2017-08-16,MO,65.45
2017-08-16,AMGN,171.39
2017-08-16,HON,138.08
2017-08-16,MDT,84.6
2017-08-16,BMY,57.5
2017-08-16,QCOM,53.31
2017-08-16,TXN,82.46
2017-08-16,ABT,49.81
2017-08-16,UNP,105.85
2017-08-16,GILD,73.35
2017-08-16,ACN,130.03
2017-08-16,UTX,118.0
2017-08-16,SLB,63.71
2017-08-16,GS,225.61
2017-08-16,PCLN,1855.72
2017-08-16,PYPL,60.29
2017-08-16,USB,52.85
2017-08-16,SBUX,53.5
2017-08-16,CAT,114.12
2017-08-16,LLY,80.69
2017-08-16,LMT,305.8
2017-08-16,UPS,114.76
2017-08-16,CELG,131.26
2017-08-16,COST,159.76
2017-08-16,NEE,149.98
2017-08-16,NKE,58.54
2017-08-16,CVS,79.25
2017-08-16,AXP,87.39
2017-08-16,MS,46.01
2017-08-16,TWX,101.92
2017-08-16,CHTR,400.78
2017-08-16,LOW,75.35
2017-08-16,BIIB,294.08
2017-08-16,CL,71.93
2017-08-16,MDLZ,44.19
2017-08-16,DUK,86.31
2017-08-16,COP,43.69
2017-08-16,WBA,81.26
2017-08-16,BLK,427.07
2017-08-16,AGN,227.99
2017-08-16,DHR,81.56
2017-08-16,GM,35.75
2017-08-16,GD,200.61
2017-08-16,AIG,62.97
2017-08-16,MET,47.95
2017-08-16,FDX,209.63
2017-08-16,BK,52.88
2017-08-16,RTN,178.08
2017-08-16,SO,48.99
2017-08-16,MON,117.7
2017-08-16,OXY,59.7
2017-08-16,SPG,157.95
2017-08-16,KHC,86.5
2017-08-16,F,10.8
2017-08-16,COF,83.82
2017-08-16,EXC,38.13
2017-08-16,EMR,59.32
2017-08-16,HAL,39.32
2017-08-16,ALL,94.38
2017-08-16,KMI,18.71
2017-08-16,TGT,56.31
2017-08-16,FOXA,27.99
2017-08-16,FOX,27.56
2017-08-17,AAPL,157.87
2017-08-17,MSFT,72.4
2017-08-17,AMZN,960.57
2017-08-17,FB,166.91
2017-08-17,JNJ,133.04
2017-08-17,BRK_B,177.16
2017-08-17,XOM,76.26
2017-08-17,JPM,90.65
2017-08-17,GOOGL,927.66
2017-08-17,GOOG,910.98
2017-08-17,BAC,23.64
2017-08-17,WFC,51.8
2017-08-17,PG,92.07
2017-08-17,CVX,105.92
2017-08-17,INTC,35.17
2017-08-17,PFE,32.95
2017-08-17,T,37.6
2017-08-17,V,102.16
2017-08-17,UNH,192.7
2017-08-17,HD,149.67
2017-08-17,C,66.6
2017-08-17,KO,45.86
2017-08-17,VZ,47.89
2017-08-17,CMCSA,40.27
2017-08-17,CSCO,31.04
2017-08-17,PEP,118.39
2017-08-17,PM,115.93
2017-08-17,DIS,101.38
2017-08-17,GE,24.75
2017-08-17,ABBV,69.85
2017-08-17,MRK,61.84
2017-08-17,ORCL,48.55
2017-08-17,BA,235.59
2017-08-17,MA,130.88
2017-08-17,MMM,205.35
2017-08-17,MCD,157.89
2017-08-17,WMT,79.7
2017-08-17,IBM,140.7
2017-08-17,MO,64.3
2017-08-17,AMGN,167.81
2017-08-17,HON,135.85
2017-08-17,MDT,83.67
2017-08-17,BMY,56.77
2017-08-17,QCOM,52.27
2017-08-17,TXN,80.15
2017-08-17,ABT,49.29
2017-08-17,UNP,103.18
2017-08-17,GILD,72.34
2017-08-17,ACN,127.59
2017-08-17,UTX,116.1
2017-08-17,SLB,63.03
2017-08-17,GS,221.42
2017-08-17,PCLN,1812.97
2017-08-17,PYPL,59.29
2017-08-17,USB,51.72
2017-08-17,SBUX,53.04
2017-08-17,CAT,113.14
2017-08-17,LLY,77.8
2017-08-17,LMT,301.42
2017-08-17,UPS,112.92
2017-08-17,CELG,127.58
2017-08-17,COST,158.57
2017-08-17,NEE,148.61
2017-08-17,NKE,57.46
2017-08-17,CVS,78.89
2017-08-17,AXP,86.09
2017-08-17,MS,45.09
2017-08-17,TWX,101.61
2017-08-17,CHTR,393.36
2017-08-17,LOW,74.12
2017-08-17,BIIB,284.42
2017-08-17,CL,71.3
2017-08-17,MDLZ,43.41
2017-08-17,DUK,85.87
2017-08-17,COP,43.0
2017-08-17,WBA,80.89
2017-08-17,BLK,419.94
2017-08-17,AGN,224.77
2017-08-17,DHR,80.91
2017-08-17,GM,35.0
2017-08-17,GD,197.99
2017-08-17,AIG,61.67
2017-08-17,MET,46.95
2017-08-17,FDX,205.37
2017-08-17,BK,51.8
2017-08-17,RTN,177.25
2017-08-17,SO,47.92
2017-08-17,MON,117.1
2017-08-17,OXY,58.92
2017-08-17,SPG,157.2
2017-08-17,KHC,85.11
2017-08-17,F,10.64
2017-08-17,COF,81.99
2017-08-17,EXC,37.6
2017-08-17,EMR,58.29
2017-08-17,HAL,38.69
2017-08-17,ALL,93.33
2017-08-17,KMI,18.4
2017-08-17,TGT,56.12
2017-08-17,FOXA,27.35
2017-08-17,FOX,26.89
2017-08-18,AAPL,157.5
2017-08-18,MSFT,72.49
2017-08-18,AMZN,958.47
2017-08-18,FB,167.41
2017-08-18,JNJ,132.63
2017-08-18,BRK_B,177.56
2017-08-18,XOM,76.64
2017-08-18,JPM,90.74
2017-08-18,GOOGL,926.18
2017-08-18,GOOG,910.67
2017-08-18,BAC,23.62
2017-08-18,WFC,51.68
2017-08-18,PG,92.47
2017-08-18,CVX,106.48
2017-08-18,INTC,35.01
2017-08-18,PFE,32.67
2017-08-18,T,37.37
2017-08-18,V,102.51
2017-08-18,UNH,190.82
2017-08-18,HD,147.49
2017-08-18,C,66.58
2017-08-18,KO,45.67
2017-08-18,VZ,47.69
2017-08-18,CMCSA,40.52
2017-08-18,CSCO,30.37
2017-08-18,PEP,117.6
2017-08-18,PM,115.33
2017-08-18,DIS,100.7
2017-08-18,GE,24.55
2017-08-18,ABBV,69.96
2017-08-18,MRK,61.49
2017-08-18,ORCL,48.62
2017-08-18,BA,235.77
2017-08-18,MA,131.14
2017-08-18,MMM,203.53
2017-08-18,MCD,157.76
2017-08-18,WMT,79.31
2017-08-18,IBM,139.7
2017-08-18,MO,63.69
2017-08-18,AMGN,167.29
2017-08-18,HON,134.95
2017-08-18,MDT,83.41
2017-08-18,BMY,56.42
2017-08-18,QCOM,51.92
2017-08-18,TXN,79.97
2017-08-18,ABT,48.74
2017-08-18,UNP,103.9
2017-08-18,GILD,72.11
2017-08-18,ACN,127.44
2017-08-18,UTX,115.48
2017-08-18,SLB,63.32
2017-08-18,GS,222.15
2017-08-18,PCLN,1810.0
2017-08-18,PYPL,59.44
2017-08-18,USB,51.68
2017-08-18,SBUX,52.7
2017-08-18,CAT,113.92
2017-08-18,LLY,77.07
2017-08-18,LMT,299.2
2017-08-18,UPS,113.34
2017-08-18,CELG,127.65
2017-08-18,COST,157.08
2017-08-18,NEE,149.93
2017-08-18,NKE,54.95
2017-08-18,CVS,77.66
2017-08-18,AXP,85.38
2017-08-18,MS,45.39
2017-08-18,TWX,101.19
2017-08-18,CHTR,392.97
2017-08-18,LOW,73.64
2017-08-18,BIIB,281.77
2017-08-18,CL,71.02
2017-08-18,MDLZ,42.94
2017-08-18,DUK,86.38
2017-08-18,COP,43.11
2017-08-18,WBA,80.03
2017-08-18,BLK,416.55
2017-08-18,AGN,223.99
2017-08-18,DHR,80.87
2017-08-18,GM,34.83
2017-08-18,GD,198.73
2017-08-18,AIG,61.34
2017-08-18,MET,47.02
2017-08-18,FDX,206.0
2017-08-18,BK,52.1
2017-08-18,RTN,176.9
2017-08-18,SO,48.3
2017-08-18,MON,116.87
2017-08-18,OXY,59.15
2017-08-18,SPG,153.58
2017-08-18,KHC,84.49
2017-08-18,F,10.56
2017-08-18,COF,81.53
2017-08-18,EXC,37.99
2017-08-18,EMR,58.0
2017-08-18,HAL,38.99
2017-08-18,ALL,92.92
2017-08-18,KMI,18.55
2017-08-18,TGT,55.65
2017-08-18,FOXA,27.26
2017-08-18,FOX,26.79
2017-08-21,AAPL,157.21
2017-08-21,MSFT,72.15
2017-08-21,AMZN,953.29
2017-08-21,FB,167.78
2017-08-21,JNJ,133.45
2017-08-21,BRK_B,178.34
2017-08-21,XOM,76.38
2017-08-21,JPM,90.63
2017-08-21,GOOGL,920.87
2017-08-21,GOOG,906.66
2017-08-21,BAC,23.38
2017-08-21,WFC,51.82
2017-08-21,PG,92.86
2017-08-21,CVX,105.78
2017-08-21,INTC,34.92
2017-08-21,PFE,32.76
2017-08-21,T,37.58
2017-08-21,V,103.22
2017-08-21,UNH,192.03
2017-08-21,HD,149.2
2017-08-21,C,65.95
2017-08-21,KO,45.68
2017-08-21,VZ,48.14
2017-08-21,CMCSA,40.8
2017-08-21,CSCO,30.68
2017-08-21,PEP,118.26
2017-08-21,PM,116.25
2017-08-21,DIS,101.17
2017-08-21,GE,24.49
2017-08-21,ABBV,70.7
2017-08-21,MRK,61.97
2017-08-21,ORCL,48.9
2017-08-21,BA,235.68
2017-08-21,MA,131.94
2017-08-21,MMM,204.55
2017-08-21,MCD,158.36
2017-08-21,WMT,79.71
2017-08-21,IBM,140.33
2017-08-21,MO,64.39
2017-08-21,AMGN,168.16
2017-08-21,HON,135.57
2017-08-21,MDT,83.52
2017-08-21,BMY,56.64
2017-08-21,QCOM,51.98
2017-08-21,TXN,79.89
2017-08-21,ABT,48.88
2017-08-21,UNP,104.31
2017-08-21,GILD,72.6
2017-08-21,ACN,128.17
2017-08-21,UTX,115.28
2017-08-21,SLB,63.0
2017-08-21,GS,220.79
2017-08-21,PCLN,1801.54
2017-08-21,PYPL,59.4
2017-08-21,USB,51.67
2017-08-21,SBUX,53.15
2017-08-21,CAT,113.6
2017-08-21,LLY,77.38
2017-08-21,LMT,301.88
2017-08-21,UPS,113.83
2017-08-21,CELG,127.43
2017-08-21,COST,157.07
2017-08-21,NEE,150.45
2017-08-21,NKE,53.61
2017-08-21,CVS,77.64
2017-08-21,AXP,85.3
2017-08-21,MS,44.68
2017-08-21,TWX,102.11
2017-08-21,CHTR,396.45
2017-08-21,LOW,73.85
2017-08-21,BIIB,283.15
2017-08-21,CL,71.61
2017-08-21,MDLZ,43.11
2017-08-21,DUK,86.58
2017-08-21,COP,42.5
2017-08-21,WBA,80.6
2017-08-21,BLK,415.37
2017-08-21,AGN,222.97
2017-08-21,DHR,81.08
2017-08-21,GM,34.91
2017-08-21,GD,198.73
2017-08-21,AIG,61.29
2017-08-21,MET,46.68
2017-08-21,FDX,206.33
2017-08-21,BK,52.19
2017-08-21,RTN,176.74
2017-08-21,SO,48.29
2017-08-21,MON,116.85
2017-08-21,OXY,58.84
2017-08-21,SPG,154.58
2017-08-21,KHC,84.55
2017-08-21,F,10.57
2017-08-21,COF,81.42
2017-08-21,EXC,37.96
2017-08-21,EMR,58.0
2017-08-21,HAL,38.74
2017-08-21,ALL,92.72
2017-08-21,KMI,18.55
2017-08-21,TGT,56.56
2017-08-21,FOXA,27.37
2017-08-21,FOX,26.89
2017-08-22,AAPL,159.78
2017-08-22,MSFT,73.16
2017-08-22,AMZN,966.9
2017-08-22,FB,169.64
2017-08-22,JNJ,134.7
2017-08-22,BRK_B,180.45
2017-08-22,XOM,76.74
2017-08-22,JPM,91.56
2017-08-22,GOOGL,940.4
2017-08-22,GOOG,924.69
2017-08-22,BAC,23.83
2017-08-22,WFC,52.22
2017-08-22,PG,92.79
2017-08-22,CVX,106.36
2017-08-22,INTC,34.65
2017-08-22,PFE,33.15
2017-08-22,T,37.98
2017-08-22,V,104.07
2017-08-22,UNH,194.79
2017-08-22,HD,149.91
2017-08-22,C,66.85
2017-08-22,KO,45.6
2017-08-22,VZ,48.35
2017-08-22,CMCSA,41.35
2017-08-22,CSCO,31.27
2017-08-22,PEP,117.92
2017-08-22,PM,116.23
2017-08-22,DIS,102.77
2017-08-22,GE,24.6
2017-08-22,ABBV,71.75
2017-08-22,MRK,62.42
2017-08-22,ORCL,49.26
2017-08-22,BA,239.75
2017-08-22,MA,133.8
2017-08-22,MMM,205.46
2017-08-22,MCD,159.64
2017-08-22,WMT,80.02
2017-08-22,IBM,141.01
2017-08-22,MO,64.06
2017-08-22,AMGN,170.07
2017-08-22,HON,136.9
2017-08-22,MDT,81.76
2017-08-22,BMY,57.67
2017-08-22,QCOM,52.35
2017-08-22,TXN,80.75
2017-08-22,ABT,49.71
2017-08-22,UNP,106.21
2017-08-22,GILD,73.34
2017-08-22,ACN,129.31
2017-08-22,UTX,115.69
2017-08-22,SLB,63.35
2017-08-22,GS,223.58
2017-08-22,PCLN,1818.2
2017-08-22,PYPL,60.84
2017-08-22,USB,51.94
2017-08-22,SBUX,54.45
2017-08-22,CAT,115.82
2017-08-22,LLY,78.26
2017-08-22,LMT,304.8
2017-08-22,UPS,114.6
2017-08-22,CELG,130.29
2017-08-22,COST,158.7
2017-08-22,NEE,150.84
2017-08-22,NKE,54.13
2017-08-22,CVS,77.76
2017-08-22,AXP,85.3
2017-08-22,MS,45.57
2017-08-22,TWX,101.8
2017-08-22,CHTR,397.05
2017-08-22,LOW,75.82
2017-08-22,BIIB,286.72
2017-08-22,CL,71.64
2017-08-22,MDLZ,43.44
2017-08-22,DUK,86.55
2017-08-22,COP,43.19
2017-08-22,WBA,81.28
2017-08-22,BLK,421.37
2017-08-22,AGN,223.75
2017-08-22,DHR,82.52
2017-08-22,GM,35.3
2017-08-22,GD,201.23
2017-08-22,AIG,61.22
2017-08-22,MET,47.17
2017-08-22,FDX,209.28
2017-08-22,BK,52.66
2017-08-22,RTN,179.22
2017-08-22,SO,47.95
2017-08-22,MON,117.15
2017-08-22,OXY,59.16
2017-08-22,SPG,153.23
2017-08-22,KHC,85.05
2017-08-22,F,10.65
2017-08-22,COF,81.44
2017-08-22,EXC,38.23
2017-08-22,EMR,58.82
2017-08-22,HAL,38.66
2017-08-22,ALL,93.77
2017-08-22,KMI,18.79
2017-08-22,TGT,56.54
2017-08-22,FOXA,27.43
2017-08-22,FOX,26.98
2017-08-23,AAPL,159.98
2017-08-23,MSFT,72.72
2017-08-23,AMZN,958.0
2017-08-23,FB,168.71
2017-08-23,JNJ,132.8
2017-08-23,BRK_B,179.98
2017-08-23,XOM,76.61
2017-08-23,JPM,91.67
2017-08-23,GOOGL,942.58
2017-08-23,GOOG,927.0
2017-08-23,BAC,23.76
2017-08-23,WFC,52.03
2017-08-23,PG,92.44
2017-08-23,CVX,106.61
2017-08-23,INTC,34.66
2017-08-23,PFE,33.24
2017-08-23,T,37.92
2017-08-23,V,103.18
2017-08-23,UNH,194.24
2017-08-23,HD,149.1
2017-08-23,C,67.23
2017-08-23,KO,45.54
2017-08-23,VZ,48.28
2017-08-23,CMCSA,40.65
2017-08-23,CSCO,30.92
2017-08-23,PEP,117.29
2017-08-23,PM,115.46
2017-08-23,DIS,101.5
2017-08-23,GE,24.39
2017-08-23,ABBV,71.52
2017-08-23,MRK,62.15
2017-08-23,ORCL,49.07
2017-08-23,BA,238.09
2017-08-23,MA,133.07
2017-08-23,MMM,202.67
2017-08-23,MCD,158.81
2017-08-23,WMT,79.96
2017-08-23,IBM,142.14
2017-08-23,MO,63.71
2017-08-23,AMGN,169.0
2017-08-23,HON,136.41
2017-08-23,MDT,79.75
2017-08-23,BMY,57.87
2017-08-23,QCOM,52.23
2017-08-23,TXN,80.89
2017-08-23,ABT,49.64
2017-08-23,UNP,105.04
2017-08-23,GILD,73.74
2017-08-23,ACN,128.36
2017-08-23,UTX,117.03
2017-08-23,SLB,63.19
2017-08-23,GS,222.74
2017-08-23,PCLN,1813.02
2017-08-23,PYPL,60.04
2017-08-23,USB,51.81
2017-08-23,SBUX,54.08
2017-08-23,CAT,114.75
2017-08-23,LLY,78.15
2017-08-23,LMT,302.84
2017-08-23,UPS,113.55
2017-08-23,CELG,129.19
2017-08-23,COST,159.37
2017-08-23,NEE,149.64
2017-08-23,NKE,53.61
2017-08-23,CVS,77.61
2017-08-23,AXP,85.28
2017-08-23,MS,45.8
2017-08-23,TWX,101.65
2017-08-23,CHTR,390.33
2017-08-23,LOW,73.01
2017-08-23,BIIB,282.64
2017-08-23,CL,71.22
2017-08-23,MDLZ,43.1
2017-08-23,DUK,86.88
2017-08-23,COP,43.69
2017-08-23,WBA,81.36
2017-08-23,BLK,418.07
2017-08-23,AGN,222.27
2017-08-23,DHR,81.82
2017-08-23,GM,35.49
2017-08-23,GD,199.75
2017-08-23,AIG,60.77
2017-08-23,MET,47.05
2017-08-23,FDX,207.07
2017-08-23,BK,52.77
2017-08-23,RTN,178.19
2017-08-23,SO,48.04
2017-08-23,MON,116.77
2017-08-23,OXY,59.6
2017-08-23,SPG,157.57
2017-08-23,KHC,84.75
2017-08-23,F,10.71
2017-08-23,COF,81.29
2017-08-23,EXC,38.32
2017-08-23,EMR,58.43
2017-08-23,HAL,39.03
2017-08-23,ALL,93.18
2017-08-23,KMI,19.01
2017-08-23,TGT,56.46
2017-08-23,FOXA,27.15
2017-08-23,FOX,26.66
2017-08-24,AAPL,159.27
2017-08-24,MSFT,72.69
2017-08-24,AMZN,952.45
2017-08-24,FB,167.74
2017-08-24,JNJ,132.89
2017-08-24,BRK_B,178.43
2017-08-24,XOM,76.33
2017-08-24,JPM,91.52
2017-08-24,GOOGL,936.89
2017-08-24,GOOG,921.28
2017-08-24,BAC,23.84
2017-08-24,WFC,52.16
2017-08-24,PG,92.27
2017-08-24,CVX,107.44
2017-08-24,INTC,34.71
2017-08-24,PFE,33.23
2017-08-24,T,37.68
2017-08-24,V,103.22
2017-08-24,UNH,194.75
2017-08-24,HD,148.25
2017-08-24,C,67.69
2017-08-24,KO,45.41
2017-08-24,VZ,48.31
2017-08-24,CMCSA,40.14
2017-08-24,CSCO,31.24
2017-08-24,PEP,116.22
2017-08-24,PM,114.52
2017-08-24,DIS,101.52
2017-08-24,GE,24.3
2017-08-24,ABBV,72.11
2017-08-24,MRK,62.71
2017-08-24,ORCL,49.19
2017-08-24,BA,238.74
2017-08-24,MA,132.96
2017-08-24,MMM,202.12
2017-08-24,MCD,158.41
2017-08-24,WMT,78.34
2017-08-24,IBM,142.94
2017-08-24,MO,63.6
2017-08-24,AMGN,169.95
2017-08-24,HON,136.54
2017-08-24,MDT,79.24
2017-08-24,BMY,58.17
2017-08-24,QCOM,52.49
2017-08-24,TXN,81.25
2017-08-24,ABT,49.38
2017-08-24,UNP,104.57
2017-08-24,GILD,74.02
2017-08-24,ACN,128.67
2017-08-24,UTX,115.3
2017-08-24,SLB,62.88
2017-08-24,GS,222.99
2017-08-24,PCLN,1815.51
2017-08-24,PYPL,60.0
2017-08-24,USB,51.85
2017-08-24,SBUX,53.94
2017-08-24,CAT,114.78
2017-08-24,LLY,78.86
2017-08-24,LMT,302.6
2017-08-24,UPS,113.35
2017-08-24,CELG,130.05
2017-08-24,COST,151.33
2017-08-24,NEE,149.31
2017-08-24,NKE,53.84
2017-08-24,CVS,75.39
2017-08-24,AXP,85.36
2017-08-24,MS,46.0
2017-08-24,TWX,101.32
2017-08-24,CHTR,389.23
2017-08-24,LOW,72.61
2017-08-24,BIIB,285.45
2017-08-24,CL,70.78
2017-08-24,MDLZ,41.88
2017-08-24,DUK,86.77
2017-08-24,COP,43.3
2017-08-24,WBA,80.5
2017-08-24,BLK,415.94
2017-08-24,AGN,223.7
2017-08-24,DHR,81.81
2017-08-24,GM,35.52
2017-08-24,GD,199.47
2017-08-24,AIG,60.23
2017-08-24,MET,47.6
2017-08-24,FDX,206.67
2017-08-24,BK,52.79
2017-08-24,RTN,177.99
2017-08-24,SO,48.02
2017-08-24,MON,116.68
2017-08-24,OXY,59.13
2017-08-24,SPG,156.66
2017-08-24,KHC,82.8
2017-08-24,F,10.71
2017-08-24,COF,81.43
2017-08-24,EXC,38.34
2017-08-24,EMR,58.02
2017-08-24,HAL,38.79
2017-08-24,ALL,91.54
2017-08-24,KMI,19.05
2017-08-24,TGT,54.21
2017-08-24,FOXA,27.1
2017-08-24,FOX,26.61
2017-08-25,AAPL,159.86
2017-08-25,MSFT,72.82
2017-08-25,AMZN,945.26
2017-08-25,FB,166.32
2017-08-25,JNJ,131.68
2017-08-25,BRK_B,179.6
2017-08-25,XOM,76.72
2017-08-25,JPM,91.89
2017-08-25,GOOGL,930.5
2017-08-25,GOOG,915.89
2017-08-25,BAC,23.77
2017-08-25,WFC,51.77
2017-08-25,PG,92.51
2017-08-25,CVX,108.23
2017-08-25,INTC,34.67
2017-08-25,PFE,33.39
2017-08-25,T,37.99
2017-08-25,V,103.35
2017-08-25,UNH,194.36
2017-08-25,HD,149.65
2017-08-25,C,67.85
2017-08-25,KO,45.57
2017-08-25,VZ,48.68
2017-08-25,CMCSA,40.2
2017-08-25,CSCO,31.44
2017-08-25,PEP,115.85
2017-08-25,PM,114.8
2017-08-25,DIS,102.41
2017-08-25,GE,24.49
2017-08-25,ABBV,72.48
2017-08-25,MRK,62.94
2017-08-25,ORCL,49.24
2017-08-25,BA,235.89
2017-08-25,MA,132.75
2017-08-25,MMM,202.13
2017-08-25,MCD,158.82
2017-08-25,WMT,78.63
2017-08-25,IBM,143.74
2017-08-25,MO,64.08
2017-08-25,AMGN,169.74
2017-08-25,HON,136.82
2017-08-25,MDT,79.06
2017-08-25,BMY,58.37
2017-08-25,QCOM,52.03
2017-08-25,TXN,80.98
2017-08-25,ABT,49.35
2017-08-25,UNP,105.25
2017-08-25,GILD,73.79
2017-08-25,ACN,129.39
2017-08-25,UTX,115.07
2017-08-25,SLB,63.88
2017-08-25,GS,222.47
2017-08-25,PCLN,1793.48
2017-08-25,PYPL,59.97
2017-08-25,USB,52.07
2017-08-25,SBUX,54.36
2017-08-25,CAT,115.35
2017-08-25,LLY,78.79
2017-08-25,LMT,302.8
2017-08-25,UPS,113.4
2017-08-25,CELG,129.68
2017-08-25,COST,152.45
2017-08-25,NEE,150.1
2017-08-25,NKE,53.9
2017-08-25,CVS,75.35
2017-08-25,AXP,85.47
2017-08-25,MS,45.94
2017-08-25,TWX,101.42
2017-08-25,CHTR,388.9
2017-08-25,LOW,73.35
2017-08-25,BIIB,285.06
2017-08-25,CL,71.15
2017-08-25,MDLZ,41.48
2017-08-25,DUK,87.23
2017-08-25,COP,43.58
2017-08-25,WBA,81.13
2017-08-25,BLK,416.37
2017-08-25,AGN,221.81
2017-08-25,DHR,82.16
2017-08-25,GM,35.6
2017-08-25,GD,199.05
2017-08-25,AIG,60.78
2017-08-25,MET,47.99
2017-08-25,FDX,207.76
2017-08-25,BK,52.65
2017-08-25,RTN,178.03
2017-08-25,SO,48.31
2017-08-25,MON,116.85
2017-08-25,OXY,59.22
2017-08-25,SPG,159.04
2017-08-25,KHC,82.6
2017-08-25,F,10.82
2017-08-25,COF,81.49
2017-08-25,EXC,38.3
2017-08-25,EMR,58.56
2017-08-25,HAL,39.01
2017-08-25,ALL,92.02
2017-08-25,KMI,19.17
2017-08-25,TGT,55.01
2017-08-25,FOXA,27.25
2017-08-25,FOX,26.72
2017-08-28,AAPL,161.47
2017-08-28,MSFT,72.83
2017-08-28,AMZN,946.02
2017-08-28,FB,167.24
2017-08-28,JNJ,131.74
2017-08-28,BRK_B,178.7
2017-08-28,XOM,76.47
2017-08-28,JPM,91.6
2017-08-28,GOOGL,928.13
2017-08-28,GOOG,913.81
2017-08-28,BAC,23.72
2017-08-28,WFC,51.63
2017-08-28,PG,92.47
2017-08-28,CVX,107.76
2017-08-28,INTC,34.65
2017-08-28,PFE,33.47
2017-08-28,T,37.94
2017-08-28,V,103.78
2017-08-28,UNH,195.09
2017-08-28,HD,151.39
2017-08-28,C,67.81
2017-08-28,KO,45.42
2017-08-28,VZ,48.61
2017-08-28,CMCSA,40.34
2017-08-28,CSCO,31.54
2017-08-28,PEP,115.54
2017-08-28,PM,115.54
2017-08-28,DIS,102.56
2017-08-28,GE,24.47
2017-08-28,ABBV,73.32
2017-08-28,MRK,63.32
2017-08-28,ORCL,49.24
2017-08-28,BA,237.18
2017-08-28,MA,133.85
2017-08-28,MMM,202.46
2017-08-28,MCD,159.67
2017-08-28,WMT,78.03
2017-08-28,IBM,142.51
2017-08-28,MO,63.93
2017-08-28,AMGN,171.78
2017-08-28,HON,136.87
2017-08-28,MDT,79.59
2017-08-28,BMY,58.58
2017-08-28,QCOM,51.81
2017-08-28,TXN,80.76
2017-08-28,ABT,50.26
2017-08-28,UNP,104.55
2017-08-28,GILD,74.69
2017-08-28,ACN,129.24
2017-08-28,UTX,115.33
2017-08-28,SLB,63.45
2017-08-28,GS,220.35
2017-08-28,PCLN,1789.91
2017-08-28,PYPL,60.53
2017-08-28,USB,51.96
2017-08-28,SBUX,54.4
2017-08-28,CAT,115.07
2017-08-28,LLY,78.84
2017-08-28,LMT,303.61
2017-08-28,UPS,113.79
2017-08-28,CELG,131.65
2017-08-28,COST,152.55
2017-08-28,NEE,150.88
2017-08-28,NKE,53.73
2017-08-28,CVS,75.46
